record_id,date,hr,Cum_sum_registered,Cum_sum_cusual
9946,2012-02-24,10,1160770,263397
9947,2012-02-24,11,1160906,263424
9948,2012-02-24,12,1161107,263451
9949,2012-02-24,13,1161260,263481
9950,2012-02-24,14,1161286,263486
9951,2012-02-24,15,1161369,263497
9952,2012-02-24,16,1161535,263509
9953,2012-02-24,17,1161777,263523
9954,2012-02-24,18,1162066,263534
9955,2012-02-24,19,1162293,263540
9956,2012-02-24,20,1162452,263548
9957,2012-02-24,21,1162603,263549
9958,2012-02-24,22,1162705,263553
9959,2012-02-24,23,1162781,263563
9960,2012-02-25,0,1162837,263568
9961,2012-02-25,1,1162879,263572
9962,2012-02-25,2,1162916,263573
9963,2012-02-25,3,1162923,263573
9964,2012-02-25,4,1162925,263573
9965,2012-02-25,5,1162928,263573
9966,2012-02-25,6,1162940,263574
9967,2012-02-25,7,1162960,263577
9968,2012-02-25,8,1163050,263580
9969,2012-02-25,9,1163157,263595
9970,2012-02-25,10,1163316,263619
9971,2012-02-25,11,1163503,263642
9972,2012-02-25,12,1163720,263683
9973,2012-02-25,13,1163898,263731
9974,2012-02-25,14,1164079,263766
9975,2012-02-25,15,1164290,263787
9976,2012-02-25,16,1164453,263819
9977,2012-02-25,17,1164596,263835
9978,2012-02-25,18,1164722,263842
9979,2012-02-25,19,1164859,263854
9980,2012-02-25,20,1164954,263864
9981,2012-02-25,21,1165034,263869
9982,2012-02-25,22,1165112,263873
9983,2012-02-25,23,1165196,263880
9984,2012-02-26,0,1165259,263887
9985,2012-02-26,1,1165309,263892
9986,2012-02-26,2,1165346,263897
9987,2012-02-26,3,1165367,263897
9988,2012-02-26,4,1165372,263898
9989,2012-02-26,5,1165377,263898
9990,2012-02-26,6,1165379,263898
9991,2012-02-26,7,1165399,263900
9992,2012-02-26,8,1165456,263902
9993,2012-02-26,9,1165532,263913
9994,2012-02-26,10,1165693,263940
9995,2012-02-26,11,1165877,263983
9996,2012-02-26,12,1166133,264032
9997,2012-02-26,13,1166400,264090
9998,2012-02-26,14,1166663,264158
9999,2012-02-26,15,1166944,264230
10000,2012-02-26,16,1167219,264294
10001,2012-02-26,17,1167460,264340
10002,2012-02-26,18,1167659,264357
10003,2012-02-26,19,1167789,264370
10004,2012-02-26,20,1167868,264379
10005,2012-02-26,21,1167943,264387
10006,2012-02-26,22,1168011,264390
10007,2012-02-26,23,1168070,264395
10008,2012-02-27,0,1168097,264397
10009,2012-02-27,1,1168103,264397
10010,2012-02-27,2,1168107,264397
10011,2012-02-27,3,1168109,264397
10012,2012-02-27,4,1168110,264397
10013,2012-02-27,5,1168126,264397
10014,2012-02-27,6,1168215,264398
10015,2012-02-27,7,1168493,264400
10016,2012-02-27,8,1169007,264414
10017,2012-02-27,9,1169226,264425
10018,2012-02-27,10,1169314,264441
10019,2012-02-27,11,1169406,264452
10020,2012-02-27,12,1169570,264465
10021,2012-02-27,13,1169729,264488
10022,2012-02-27,14,1169863,264512
10023,2012-02-27,15,1170013,264536
10024,2012-02-27,16,1170279,264556
10025,2012-02-27,17,1170782,264582
10026,2012-02-27,18,1171299,264592
10027,2012-02-27,19,1171617,264608
10028,2012-02-27,20,1171825,264619
10029,2012-02-27,21,1172006,264633
10030,2012-02-27,22,1172089,264642
10031,2012-02-27,23,1172139,264648
10032,2012-02-28,0,1172149,264648
10033,2012-02-28,1,1172155,264648
10034,2012-02-28,2,1172157,264649
10035,2012-02-28,3,1172163,264649
10036,2012-02-28,4,1172165,264649
10037,2012-02-28,5,1172185,264650
10038,2012-02-28,6,1172285,264651
10039,2012-02-28,7,1172598,264663
10040,2012-02-28,8,1173141,264679
10041,2012-02-28,9,1173366,264686
10042,2012-02-28,10,1173484,264700
10043,2012-02-28,11,1173639,264708
10044,2012-02-28,12,1173803,264727
10045,2012-02-28,13,1173977,264743
10046,2012-02-28,14,1174098,264756
10047,2012-02-28,15,1174247,264773
10048,2012-02-28,16,1174517,264790
10049,2012-02-28,17,1175014,264823
10050,2012-02-28,18,1175446,264840
10051,2012-02-28,19,1175737,264855
10052,2012-02-28,20,1175939,264857
10053,2012-02-28,21,1176117,264867
10054,2012-02-28,22,1176212,264873
10055,2012-02-28,23,1176273,264877
10056,2012-02-29,0,1176303,264879
10057,2012-02-29,1,1176309,264879
10058,2012-02-29,2,1176313,264879
10059,2012-02-29,3,1176315,264879
10060,2012-02-29,5,1176344,264879
10061,2012-02-29,6,1176444,264883
10062,2012-02-29,7,1176686,264894
10063,2012-02-29,8,1176800,264896
10064,2012-02-29,9,1176833,264901
10065,2012-02-29,10,1176843,264901
10066,2012-02-29,11,1176852,264902
10067,2012-02-29,12,1176921,264903
10068,2012-02-29,13,1176993,264907
10069,2012-02-29,14,1177047,264909
10070,2012-02-29,15,1177134,264912
10071,2012-02-29,16,1177296,264917
10072,2012-02-29,17,1177542,264924
10073,2012-02-29,18,1177723,264935
10074,2012-02-29,19,1177825,264935
10075,2012-02-29,20,1177920,264937
10076,2012-02-29,21,1177959,264937
10077,2012-02-29,22,1178012,264939
10078,2012-02-29,23,1178042,264942
10079,2012-03-01,0,1178052,264943
10080,2012-03-01,1,1178064,264943
10081,2012-03-01,2,1178070,264943
10082,2012-03-01,3,1178073,264943
10083,2012-03-01,4,1178078,264943
10084,2012-03-01,5,1178096,264943
10085,2012-03-01,6,1178203,264945
10086,2012-03-01,7,1178499,264953
10087,2012-03-01,8,1179078,264968
10088,2012-03-01,9,1179359,264973
10089,2012-03-01,10,1179481,264984
10090,2012-03-01,11,1179630,265003
10091,2012-03-01,12,1179834,265019
10092,2012-03-01,13,1180021,265043
10093,2012-03-01,14,1180195,265080
10094,2012-03-01,15,1180387,265111
10095,2012-03-01,16,1180710,265149
10096,2012-03-01,17,1181261,265198
10097,2012-03-01,18,1181759,265225
10098,2012-03-01,19,1182076,265236
10099,2012-03-01,20,1182318,265248
10100,2012-03-01,21,1182508,265255
10101,2012-03-01,22,1182631,265258
10102,2012-03-01,23,1182707,265267
10103,2012-03-02,0,1182752,265268
10104,2012-03-02,1,1182770,265270
10105,2012-03-02,2,1182774,265272
10106,2012-03-02,3,1182777,265272
10107,2012-03-02,4,1182779,265272
10108,2012-03-02,5,1182803,265272
10109,2012-03-02,6,1182891,265276
10110,2012-03-02,7,1183149,265280
10111,2012-03-02,8,1183682,265296
10112,2012-03-02,9,1183981,265311
10113,2012-03-02,10,1184099,265325
10114,2012-03-02,11,1184253,265365
10115,2012-03-02,12,1184447,265405
10116,2012-03-02,13,1184638,265436
10117,2012-03-02,14,1184814,265465
10118,2012-03-02,15,1184887,265470
10119,2012-03-02,16,1184936,265471
10120,2012-03-02,17,1185059,265476
10121,2012-03-02,18,1185213,265482
10122,2012-03-02,19,1185375,265494
10123,2012-03-02,20,1185468,265501
10124,2012-03-02,21,1185567,265503
10125,2012-03-02,22,1185636,265509
10126,2012-03-02,23,1185655,265513
10127,2012-03-03,0,1185676,265514
10128,2012-03-03,1,1185720,265514
10129,2012-03-03,2,1185754,265518
10130,2012-03-03,3,1185774,265519
10131,2012-03-03,4,1185776,265519
10132,2012-03-03,5,1185777,265520
10133,2012-03-03,6,1185783,265521
10134,2012-03-03,7,1185797,265523
10135,2012-03-03,8,1185843,265525
10136,2012-03-03,9,1185930,265532
10137,2012-03-03,10,1186067,265563
10138,2012-03-03,11,1186248,265596
10139,2012-03-03,12,1186500,265643
10140,2012-03-03,13,1186752,265730
10141,2012-03-03,14,1187031,265881
10142,2012-03-03,15,1187285,266026
10143,2012-03-03,16,1187585,266193
10144,2012-03-03,17,1187864,266299
10145,2012-03-03,18,1188114,266352
10146,2012-03-03,19,1188305,266386
10147,2012-03-03,20,1188426,266414
10148,2012-03-03,21,1188556,266438
10149,2012-03-03,22,1188671,266457
10150,2012-03-03,23,1188765,266469
10151,2012-03-04,0,1188832,266474
10152,2012-03-04,1,1188892,266490
10153,2012-03-04,2,1188958,266504
10154,2012-03-04,3,1188979,266509
10155,2012-03-04,4,1188990,266512
10156,2012-03-04,5,1188995,266512
10157,2012-03-04,6,1189000,266512
10158,2012-03-04,7,1189021,266514
10159,2012-03-04,8,1189075,266526
10160,2012-03-04,9,1189179,266540
10161,2012-03-04,10,1189340,266571
10162,2012-03-04,11,1189532,266635
10163,2012-03-04,12,1189788,266706
10164,2012-03-04,13,1190044,266814
10165,2012-03-04,14,1190270,266920
10166,2012-03-04,15,1190522,267002
10167,2012-03-04,16,1190753,267070
10168,2012-03-04,17,1190967,267119
10169,2012-03-04,18,1191131,267139
10170,2012-03-04,19,1191251,267151
10171,2012-03-04,20,1191331,267159
10172,2012-03-04,21,1191401,267168
10173,2012-03-04,22,1191454,267177
10174,2012-03-04,23,1191478,267179
10175,2012-03-05,0,1191493,267181
10176,2012-03-05,1,1191496,267184
10177,2012-03-05,2,1191499,267185
10178,2012-03-05,3,1191500,267185
10179,2012-03-05,4,1191501,267185
10180,2012-03-05,5,1191518,267186
10181,2012-03-05,6,1191607,267188
10182,2012-03-05,7,1191860,267195
10183,2012-03-05,8,1192275,267208
10184,2012-03-05,9,1192461,267219
10185,2012-03-05,10,1192535,267231
10186,2012-03-05,11,1192621,267248
10187,2012-03-05,12,1192743,267263
10188,2012-03-05,13,1192852,267274
10189,2012-03-05,14,1192967,267287
10190,2012-03-05,15,1193077,267307
10191,2012-03-05,16,1193257,267337
10192,2012-03-05,17,1193633,267348
10193,2012-03-05,18,1193996,267360
10194,2012-03-05,19,1194216,267366
10195,2012-03-05,20,1194387,267374
10196,2012-03-05,21,1194503,267378
10197,2012-03-05,22,1194579,267380
10198,2012-03-05,23,1194608,267382
10199,2012-03-06,0,1194616,267382
10200,2012-03-06,1,1194622,267382
10201,2012-03-06,2,1194626,267382
10202,2012-03-06,3,1194627,267382
10203,2012-03-06,4,1194630,267382
10204,2012-03-06,5,1194655,267382
10205,2012-03-06,6,1194754,267385
10206,2012-03-06,7,1195024,267390
10207,2012-03-06,8,1195511,267404
10208,2012-03-06,9,1195733,267415
10209,2012-03-06,10,1195846,267431
10210,2012-03-06,11,1195956,267451
10211,2012-03-06,12,1196085,267460
10212,2012-03-06,13,1196233,267476
10213,2012-03-06,14,1196349,267496
10214,2012-03-06,15,1196491,267520
10215,2012-03-06,16,1196719,267542
10216,2012-03-06,17,1197144,267563
10217,2012-03-06,18,1197586,267578
10218,2012-03-06,19,1197864,267587
10219,2012-03-06,20,1198048,267590
10220,2012-03-06,21,1198191,267595
10221,2012-03-06,22,1198292,267600
10222,2012-03-06,23,1198343,267603
10223,2012-03-07,0,1198355,267606
10224,2012-03-07,1,1198359,267607
10225,2012-03-07,2,1198363,267607
10226,2012-03-07,3,1198365,267608
10227,2012-03-07,4,1198368,267608
10228,2012-03-07,5,1198386,267608
10229,2012-03-07,6,1198490,267612
10230,2012-03-07,7,1198822,267624
10231,2012-03-07,8,1199376,267636
10232,2012-03-07,9,1199628,267648
10233,2012-03-07,10,1199755,267668
10234,2012-03-07,11,1199883,267701
10235,2012-03-07,12,1200058,267741
10236,2012-03-07,13,1200237,267767
10237,2012-03-07,14,1200374,267805
10238,2012-03-07,15,1200539,267849
10239,2012-03-07,16,1200793,267883
10240,2012-03-07,17,1201347,267941
10241,2012-03-07,18,1201856,267976
10242,2012-03-07,19,1202201,267992
10243,2012-03-07,20,1202443,268010
10244,2012-03-07,21,1202620,268021
10245,2012-03-07,22,1202769,268031
10246,2012-03-07,23,1202827,268035
10247,2012-03-08,0,1202862,268046
10248,2012-03-08,1,1202879,268050
10249,2012-03-08,2,1202884,268056
10250,2012-03-08,3,1202887,268056
10251,2012-03-08,4,1202889,268056
10252,2012-03-08,5,1202917,268057
10253,2012-03-08,6,1203022,268061
10254,2012-03-08,7,1203348,268069
10255,2012-03-08,8,1203921,268081
10256,2012-03-08,9,1204203,268100
10257,2012-03-08,10,1204322,268119
10258,2012-03-08,11,1204478,268167
10259,2012-03-08,12,1204702,268194
10260,2012-03-08,13,1204900,268229
10261,2012-03-08,14,1205055,268277
10262,2012-03-08,15,1205216,268301
10263,2012-03-08,16,1205521,268338
10264,2012-03-08,17,1206066,268390
10265,2012-03-08,18,1206611,268435
10266,2012-03-08,19,1207006,268456
10267,2012-03-08,20,1207288,268476
10268,2012-03-08,21,1207494,268503
10269,2012-03-08,22,1207635,268515
10270,2012-03-08,23,1207723,268521
10271,2012-03-09,0,1207774,268524
10272,2012-03-09,1,1207796,268528
10273,2012-03-09,2,1207805,268530
10274,2012-03-09,3,1207812,268530
10275,2012-03-09,4,1207813,268530
10276,2012-03-09,5,1207840,268532
10277,2012-03-09,6,1207923,268534
10278,2012-03-09,7,1208185,268540
10279,2012-03-09,8,1208669,268557
10280,2012-03-09,9,1208936,268574
10281,2012-03-09,10,1209081,268588
10282,2012-03-09,11,1209251,268605
10283,2012-03-09,12,1209425,268632
10284,2012-03-09,13,1209600,268681
10285,2012-03-09,14,1209729,268730
10286,2012-03-09,15,1209917,268780
10287,2012-03-09,16,1210209,268831
10288,2012-03-09,17,1210707,268899
10289,2012-03-09,18,1211147,268929
10290,2012-03-09,19,1211379,268941
10291,2012-03-09,20,1211535,268944
10292,2012-03-09,21,1211668,268952
10293,2012-03-09,22,1211768,268959
10294,2012-03-09,23,1211845,268968
10295,2012-03-10,0,1211913,268977
10296,2012-03-10,1,1211963,268978
10297,2012-03-10,2,1211993,268990
10298,2012-03-10,3,1212009,268990
10299,2012-03-10,4,1212012,268991
10300,2012-03-10,5,1212019,268994
10301,2012-03-10,6,1212030,268995
10302,2012-03-10,7,1212066,268999
10303,2012-03-10,8,1212162,269014
10304,2012-03-10,9,1212289,269035
10305,2012-03-10,10,1212465,269082
10306,2012-03-10,11,1212683,269138
10307,2012-03-10,12,1212924,269226
10308,2012-03-10,13,1213192,269315
10309,2012-03-10,14,1213454,269432
10310,2012-03-10,15,1213728,269564
10311,2012-03-10,16,1214003,269679
10312,2012-03-10,17,1214253,269783
10313,2012-03-10,18,1214483,269850
10314,2012-03-10,19,1214642,269875
10315,2012-03-10,20,1214743,269895
10316,2012-03-10,21,1214837,269911
10317,2012-03-10,22,1214918,269930
10318,2012-03-10,23,1214995,269936
10319,2012-03-11,0,1215057,269943
10320,2012-03-11,1,1215114,269947
10321,2012-03-11,3,1215165,269962
10322,2012-03-11,4,1215180,269969
10323,2012-03-11,5,1215185,269971
10324,2012-03-11,6,1215193,269973
10325,2012-03-11,7,1215208,269975
10326,2012-03-11,8,1215276,269979
10327,2012-03-11,9,1215346,269999
10328,2012-03-11,10,1215493,270070
10329,2012-03-11,11,1215702,270160
10330,2012-03-11,12,1215966,270306
10331,2012-03-11,13,1216254,270482
10332,2012-03-11,14,1216543,270694
10333,2012-03-11,15,1216829,270895
10334,2012-03-11,16,1217130,271103
10335,2012-03-11,17,1217429,271302
10336,2012-03-11,18,1217685,271435
10337,2012-03-11,19,1217888,271490
10338,2012-03-11,20,1218017,271532
10339,2012-03-11,21,1218127,271569
10340,2012-03-11,22,1218208,271582
10341,2012-03-11,23,1218248,271594
10342,2012-03-12,0,1218268,271598
10343,2012-03-12,1,1218277,271599
10344,2012-03-12,2,1218282,271603
10345,2012-03-12,3,1218284,271603
10346,2012-03-12,4,1218287,271603
10347,2012-03-12,5,1218302,271604
10348,2012-03-12,6,1218388,271606
10349,2012-03-12,7,1218647,271615
10350,2012-03-12,8,1219194,271632
10351,2012-03-12,9,1219454,271653
10352,2012-03-12,10,1219552,271692
10353,2012-03-12,11,1219663,271731
10354,2012-03-12,12,1219825,271790
10355,2012-03-12,13,1220001,271864
10356,2012-03-12,14,1220146,271940
10357,2012-03-12,15,1220305,272014
10358,2012-03-12,16,1220560,272091
10359,2012-03-12,17,1221117,272178
10360,2012-03-12,18,1221740,272267
10361,2012-03-12,19,1222119,272334
10362,2012-03-12,20,1222356,272383
10363,2012-03-12,21,1222539,272405
10364,2012-03-12,22,1222655,272422
10365,2012-03-12,23,1222708,272432
10366,2012-03-13,0,1222729,272437
10367,2012-03-13,1,1222743,272439
10368,2012-03-13,2,1222744,272439
10369,2012-03-13,3,1222746,272439
10370,2012-03-13,4,1222747,272439
10371,2012-03-13,5,1222771,272439
10372,2012-03-13,6,1222879,272444
10373,2012-03-13,7,1223171,272460
10374,2012-03-13,8,1223742,272482
10375,2012-03-13,9,1224066,272500
10376,2012-03-13,10,1224181,272528
10377,2012-03-13,11,1224336,272592
10378,2012-03-13,12,1224533,272639
10379,2012-03-13,13,1224713,272692
10380,2012-03-13,14,1224873,272744
10381,2012-03-13,15,1225069,272812
10382,2012-03-13,16,1225381,272865
10383,2012-03-13,17,1225995,272927
10384,2012-03-13,18,1226633,273023
10385,2012-03-13,19,1227062,273073
10386,2012-03-13,20,1227368,273118
10387,2012-03-13,21,1227568,273162
10388,2012-03-13,22,1227714,273186
10389,2012-03-13,23,1227793,273194
10390,2012-03-14,0,1227827,273199
10391,2012-03-14,1,1227852,273201
10392,2012-03-14,2,1227854,273201
10393,2012-03-14,3,1227857,273202
10394,2012-03-14,4,1227861,273203
10395,2012-03-14,5,1227886,273205
10396,2012-03-14,6,1228006,273206
10397,2012-03-14,7,1228354,273226
10398,2012-03-14,8,1228982,273260
10399,2012-03-14,9,1229307,273286
10400,2012-03-14,10,1229457,273324
10401,2012-03-14,11,1229612,273389
10402,2012-03-14,12,1229824,273444
10403,2012-03-14,13,1230021,273501
10404,2012-03-14,14,1230184,273562
10405,2012-03-14,15,1230381,273648
10406,2012-03-14,16,1230659,273726
10407,2012-03-14,17,1231301,273866
10408,2012-03-14,18,1231948,273968
10409,2012-03-14,19,1232350,274038
10410,2012-03-14,20,1232636,274082
10411,2012-03-14,21,1232877,274129
10412,2012-03-14,22,1233036,274172
10413,2012-03-14,23,1233108,274191
10414,2012-03-15,0,1233154,274205
10415,2012-03-15,1,1233162,274220
10416,2012-03-15,2,1233167,274234
10417,2012-03-15,3,1233174,274234
10418,2012-03-15,4,1233177,274245
10419,2012-03-15,5,1233201,274247
10420,2012-03-15,6,1233314,274251
10421,2012-03-15,7,1233681,274265
10422,2012-03-15,8,1234283,274286
10423,2012-03-15,9,1234568,274316
10424,2012-03-15,10,1234698,274350
10425,2012-03-15,11,1234849,274410
10426,2012-03-15,12,1235055,274469
10427,2012-03-15,13,1235266,274531
10428,2012-03-15,14,1235443,274612
10429,2012-03-15,15,1235630,274712
10430,2012-03-15,16,1235961,274807
10431,2012-03-15,17,1236595,274886
10432,2012-03-15,18,1237243,274984
10433,2012-03-15,19,1237596,275056
10434,2012-03-15,20,1237866,275116
10435,2012-03-15,21,1238073,275152
10436,2012-03-15,22,1238210,275184
10437,2012-03-15,23,1238295,275196
10438,2012-03-16,0,1238344,275204
10439,2012-03-16,1,1238366,275208
10440,2012-03-16,2,1238370,275208
10441,2012-03-16,3,1238373,275208
10442,2012-03-16,4,1238376,275208
10443,2012-03-16,5,1238406,275210
10444,2012-03-16,6,1238502,275213
10445,2012-03-16,7,1238767,275226
10446,2012-03-16,8,1239301,275254
10447,2012-03-16,9,1239578,275289
10448,2012-03-16,10,1239714,275333
10449,2012-03-16,11,1239881,275373
10450,2012-03-16,12,1240103,275445
10451,2012-03-16,13,1240311,275497
10452,2012-03-16,14,1240457,275553
10453,2012-03-16,15,1240545,275572
10454,2012-03-16,16,1240656,275590
10455,2012-03-16,17,1240891,275613
10456,2012-03-16,18,1241268,275644
10457,2012-03-16,19,1241541,275667
10458,2012-03-16,20,1241745,275698
10459,2012-03-16,21,1241889,275706
10460,2012-03-16,22,1242021,275722
10461,2012-03-16,23,1242125,275744
10462,2012-03-17,0,1242212,275757
10463,2012-03-17,1,1242269,275769
10464,2012-03-17,2,1242301,275779
10465,2012-03-17,3,1242325,275781
10466,2012-03-17,4,1242327,275781
10467,2012-03-17,5,1242330,275786
10468,2012-03-17,6,1242359,275787
10469,2012-03-17,7,1242416,275816
10470,2012-03-17,8,1242571,275879
10471,2012-03-17,9,1242788,275983
10472,2012-03-17,10,1243091,276123
10473,2012-03-17,11,1243450,276349
10474,2012-03-17,12,1243815,276635
10475,2012-03-17,13,1244215,276921
10476,2012-03-17,14,1244553,277273
10477,2012-03-17,15,1244875,277630
10478,2012-03-17,16,1245193,277997
10479,2012-03-17,17,1245550,278288
10480,2012-03-17,18,1245889,278509
10481,2012-03-17,19,1246151,278664
10482,2012-03-17,20,1246333,278753
10483,2012-03-17,21,1246502,278807
10484,2012-03-17,22,1246655,278865
10485,2012-03-17,23,1246806,278899
10486,2012-03-18,0,1246886,278926
10487,2012-03-18,1,1246974,278951
10488,2012-03-18,2,1247015,278966
10489,2012-03-18,3,1247030,278969
10490,2012-03-18,4,1247038,278975
10491,2012-03-18,5,1247044,278975
10492,2012-03-18,6,1247053,278977
10493,2012-03-18,7,1247078,278994
10494,2012-03-18,8,1247149,279019
10495,2012-03-18,9,1247262,279084
10496,2012-03-18,10,1247474,279223
10497,2012-03-18,11,1247713,279352
10498,2012-03-18,12,1247994,279574
10499,2012-03-18,13,1248340,279772
10500,2012-03-18,14,1248643,279990
10501,2012-03-18,15,1248957,280230
10502,2012-03-18,16,1249269,280459
10503,2012-03-18,17,1249577,280692
10504,2012-03-18,18,1249871,280857
10505,2012-03-18,19,1250105,280975
10506,2012-03-18,20,1250244,281034
10507,2012-03-18,21,1250373,281078
10508,2012-03-18,22,1250452,281099
10509,2012-03-18,23,1250491,281106
10510,2012-03-19,0,1250510,281110
10511,2012-03-19,1,1250525,281110
10512,2012-03-19,2,1250532,281111
10513,2012-03-19,3,1250534,281111
10514,2012-03-19,4,1250537,281111
10515,2012-03-19,5,1250568,281111
10516,2012-03-19,6,1250686,281113
10517,2012-03-19,7,1251015,281138
10518,2012-03-19,8,1251578,281154
10519,2012-03-19,9,1251854,281209
10520,2012-03-19,10,1251982,281265
10521,2012-03-19,11,1252127,281321
10522,2012-03-19,12,1252338,281392
10523,2012-03-19,13,1252532,281461
10524,2012-03-19,14,1252732,281521
10525,2012-03-19,15,1252921,281618
10526,2012-03-19,16,1253241,281683
10527,2012-03-19,17,1253856,281789
10528,2012-03-19,18,1254537,281909
10529,2012-03-19,19,1255000,281995
10530,2012-03-19,20,1255296,282029
10531,2012-03-19,21,1255486,282062
10532,2012-03-19,22,1255617,282079
10533,2012-03-19,23,1255662,282088
10534,2012-03-20,0,1255686,282093
