,weathersit,temp,atemp,hum,windspeed
10338,1,0.42,0.4242,0.54,0.2239
10339,1,0.4,0.4091,0.54,0.194
10340,1,0.4,0.4091,0.5,0.1642
10341,1,0.38,0.3939,0.54,0.194
10342,1,0.38,0.3939,0.5,0.1343
10343,1,0.38,0.3939,0.54,0.1045
10344,1,0.36,0.3485,0.5,0.1343
10345,1,0.34,0.3333,0.61,0.194
10346,1,0.34,0.3333,0.61,0.194
10347,1,0.34,0.3485,0.57,0.1045
10348,1,0.34,0.3485,0.53,0.1045
10349,1,0.34,0.3333,0.61,0.1343
10350,1,0.38,0.3939,0.54,0.1642
10351,1,0.4,0.4091,0.5,0.2239
10352,1,0.44,0.4394,0.44,0.2239
10353,1,0.48,0.4697,0.39,0.2239
10354,2,0.54,0.5152,0.32,0.2537
10355,2,0.58,0.5455,0.32,0.2836
10356,1,0.56,0.5303,0.4,0.1343
10357,1,0.62,0.6212,0.35,0.4478
10358,2,0.62,0.6212,0.38,0.4179
10359,2,0.6,0.6212,0.43,0.194
10360,2,0.56,0.5303,0.49,0.2239
10361,2,0.56,0.5303,0.49,0.2239
10362,2,0.54,0.5152,0.56,0.2239
10363,2,0.56,0.5303,0.56,0.2239
10364,1,0.56,0.5303,0.56,0.2239
10365,2,0.56,0.5303,0.52,0.194
10366,2,0.52,0.5,0.59,0.2239
10367,3,0.52,0.5,0.72,0.2985
10368,3,0.52,0.5,0.72,0.2985
10369,2,0.46,0.4545,0.82,0.194
10370,2,0.46,0.4545,0.82,0.194
10371,3,0.46,0.4545,0.82,0.194
10372,2,0.46,0.4545,0.82,0.2836
10373,1,0.46,0.4545,0.82,0.2836
10374,1,0.48,0.4697,0.82,0.2836
10375,1,0.52,0.5,0.77,0.2239
10376,1,0.54,0.5152,0.73,0.2836
10377,1,0.6,0.6061,0.6,0.2836
10378,1,0.6,0.6061,0.6,0.3881
10379,1,0.64,0.6212,0.53,0.3284
10380,1,0.7,0.6364,0.39,0.2239
10381,1,0.72,0.6515,0.34,0.3881
10382,1,0.7,0.6364,0.37,0.1045
10383,1,0.7,0.6364,0.34,0.2985
10384,1,0.64,0.6212,0.47,0.2239
10385,1,0.6,0.6212,0.49,0.1642
10386,1,0.58,0.5455,0.56,0.1045
10387,1,0.56,0.5303,0.6,0.0896
10388,1,0.56,0.5303,0.56,0.1343
10389,1,0.54,0.5152,0.6,0.1045
10390,1,0.52,0.5,0.63,0.0896
10391,1,0.5,0.4848,0.68,0.194
10392,1,0.48,0.4697,0.72,0.194
10393,1,0.48,0.4697,0.67,0.0896
10394,1,0.44,0.4394,0.82,0.1343
10395,1,0.44,0.4394,0.82,0.0896
10396,1,0.44,0.4394,0.82,0.1045
10397,1,0.44,0.4394,0.82,0.0
10398,1,0.52,0.5,0.68,0.0
10399,1,0.56,0.5303,0.56,0.1045
10400,2,0.62,0.6212,0.41,0.1642
10401,2,0.64,0.6212,0.29,0.0
10402,1,0.66,0.6212,0.27,0.2239
10403,1,0.7,0.6364,0.23,0.3284
10404,1,0.7,0.6364,0.24,0.0
10405,1,0.72,0.6364,0.25,0.194
10406,1,0.7,0.6364,0.28,0.0896
10407,1,0.7,0.6364,0.32,0.0
10408,1,0.64,0.6212,0.33,0.1642
10409,1,0.62,0.6212,0.35,0.1045
10410,1,0.6,0.6212,0.4,0.0896
10411,1,0.52,0.5,0.55,0.1343
10412,1,0.56,0.5303,0.43,0.1642
10413,1,0.54,0.5152,0.49,0.1343
10414,1,0.5,0.4848,0.59,0.1045
10415,1,0.5,0.4848,0.59,0.0
10416,1,0.5,0.4848,0.63,0.0
10417,1,0.44,0.4394,0.77,0.1045
10418,1,0.46,0.4545,0.67,0.0
10419,1,0.44,0.4394,0.72,0.0896
10420,1,0.44,0.4394,0.72,0.0896
10421,1,0.44,0.4394,0.77,0.1045
10422,1,0.48,0.4697,0.77,0.0896
10423,1,0.52,0.5,0.68,0.1045
10424,1,0.56,0.5303,0.6,0.1343
10425,2,0.62,0.6212,0.5,0.1343
10426,2,0.66,0.6212,0.41,0.0896
10427,2,0.72,0.6515,0.3,0.1045
10428,1,0.72,0.6515,0.32,0.2239
10429,1,0.72,0.6515,0.37,0.3881
10430,1,0.7,0.6364,0.39,0.2537
10431,1,0.66,0.6212,0.44,0.2836
10432,2,0.64,0.6212,0.5,0.194
10433,2,0.58,0.5455,0.6,0.3582
10434,1,0.54,0.5152,0.68,0.2836
10435,1,0.52,0.5,0.68,0.1343
10436,1,0.48,0.4697,0.72,0.194
10437,1,0.44,0.4394,0.77,0.2537
10438,2,0.42,0.4242,0.82,0.3284
10439,2,0.42,0.4242,0.82,0.194
10440,2,0.4,0.4091,0.87,0.2836
10441,2,0.4,0.4091,0.87,0.2537
10442,2,0.4,0.4091,0.87,0.2239
10443,2,0.4,0.4091,0.87,0.1642
10444,2,0.4,0.4091,0.87,0.194
10445,2,0.4,0.4091,0.87,0.2239
10446,2,0.42,0.4242,0.82,0.0
10447,2,0.4,0.4091,0.87,0.0896
10448,2,0.44,0.4394,0.77,0.0
10449,2,0.44,0.4394,0.82,0.1343
10450,2,0.46,0.4545,0.77,0.0896
10451,2,0.48,0.4697,0.72,0.0
10452,3,0.46,0.4545,0.82,0.1045
10453,3,0.48,0.4697,0.77,0.0
10454,3,0.48,0.4697,0.82,0.0896
10455,3,0.48,0.4697,0.82,0.0896
10456,2,0.46,0.4545,0.88,0.0
10457,1,0.46,0.4545,0.88,0.0
10458,2,0.44,0.4394,0.94,0.0
10459,2,0.44,0.4394,0.94,0.0
10460,2,0.44,0.4394,0.94,0.0
10461,2,0.44,0.4394,0.94,0.0896
10462,2,0.44,0.4394,0.94,0.0
10463,2,0.44,0.4394,0.88,0.0
10464,2,0.44,0.4394,0.88,0.0
10465,2,0.42,0.4242,0.94,0.0
10466,2,0.42,0.4242,0.94,0.0896
10467,2,0.42,0.4242,0.94,0.194
10468,2,0.4,0.4091,1.0,0.1343
10469,2,0.42,0.4242,0.94,0.1045
10470,2,0.44,0.4394,0.88,0.0896
10471,2,0.5,0.4848,0.77,0.0896
10472,2,0.52,0.5,0.77,0.1343
10473,1,0.56,0.5303,0.68,0.1642
10474,1,0.6,0.6061,0.6,0.1045
10475,1,0.62,0.6212,0.53,0.0896
10476,1,0.64,0.6212,0.53,0.1343
10477,1,0.64,0.6212,0.5,0.0
10478,1,0.64,0.6212,0.5,0.1343
10479,1,0.62,0.6212,0.57,0.2985
10480,1,0.58,0.5455,0.64,0.2836
10481,1,0.56,0.5303,0.64,0.194
10482,1,0.54,0.5152,0.68,0.1642
10483,1,0.54,0.5152,0.68,0.0
10484,1,0.5,0.4848,0.77,0.1642
10485,1,0.46,0.4545,0.88,0.194
10486,1,0.46,0.4545,0.82,0.1343
10487,2,0.46,0.4545,0.82,0.1045
10488,2,0.44,0.4394,0.88,0.1343
10489,2,0.42,0.4242,0.94,0.1642
10490,2,0.4,0.4091,0.94,0.1045
10491,2,0.4,0.4091,0.94,0.1045
10492,3,0.42,0.4242,0.88,0.1642
10493,2,0.42,0.4242,0.88,0.1045
10494,2,0.42,0.4242,0.88,0.0896
10495,2,0.42,0.4242,0.88,0.1045
10496,2,0.44,0.4394,0.82,0.1642
10497,2,0.44,0.4394,0.88,0.1343
10498,2,0.46,0.4545,0.82,0.1642
10499,2,0.5,0.4848,0.77,0.0896
10500,1,0.54,0.5152,0.68,0.0896
10501,1,0.54,0.5152,0.73,0.0896
10502,1,0.56,0.5303,0.64,0.0896
10503,1,0.56,0.5303,0.64,0.1642
10504,1,0.56,0.5303,0.64,0.1642
10505,1,0.52,0.5,0.77,0.1343
10506,1,0.52,0.5,0.72,0.0896
10507,1,0.5,0.4848,0.77,0.1045
10508,1,0.48,0.4697,0.82,0.1642
10509,1,0.48,0.4697,0.82,0.1045
10510,1,0.46,0.4545,0.88,0.1045
10511,1,0.46,0.4545,0.88,0.1642
10512,1,0.46,0.4545,0.88,0.0896
10513,1,0.44,0.4394,0.94,0.0
10514,1,0.44,0.4394,0.94,0.0
10515,1,0.46,0.4545,0.88,0.1343
10516,1,0.46,0.4545,0.88,0.194
10517,1,0.46,0.4545,0.88,0.1045
10518,1,0.5,0.4848,0.72,0.1642
10519,1,0.52,0.5,0.72,0.1343
10520,1,0.56,0.5303,0.68,0.1642
10521,1,0.6,0.6061,0.64,0.2537
10522,1,0.62,0.6061,0.61,0.2537
10523,2,0.64,0.6212,0.57,0.194
10524,1,0.64,0.6212,0.57,0.2239
10525,1,0.66,0.6212,0.5,0.2239
10526,1,0.64,0.6212,0.53,0.2239
10527,1,0.64,0.6212,0.57,0.2537
10528,1,0.62,0.6061,0.61,0.2239
10529,1,0.6,0.6061,0.64,0.2239
10530,1,0.6,0.6061,0.64,0.1642
10531,2,0.56,0.5303,0.73,0.1642
10532,2,0.56,0.5303,0.78,0.1343
10533,2,0.56,0.5303,0.78,0.0896
10534,1,0.54,0.5152,0.88,0.0
10535,1,0.54,0.5152,0.88,0.0896
10536,2,0.54,0.5152,0.88,0.0
10537,2,0.52,0.5,0.88,0.1343
10538,2,0.52,0.5,0.94,0.0
10539,2,0.52,0.5,0.94,0.1642
10540,3,0.52,0.5,0.94,0.2239
10541,2,0.52,0.5,0.88,0.1045
10542,2,0.54,0.5152,0.88,0.1642
10543,1,0.54,0.5152,0.88,0.194
10544,1,0.58,0.5455,0.83,0.1343
10545,1,0.6,0.5758,0.78,0.2537
10546,1,0.6,0.5758,0.78,0.194
10547,2,0.6,0.5909,0.73,0.1642
10548,2,0.62,0.6061,0.69,0.1045
10549,1,0.62,0.6061,0.66,0.2239
10550,1,0.6,0.5909,0.73,0.194
10551,1,0.6,0.5909,0.69,0.2537
10552,1,0.58,0.5455,0.73,0.1343
10553,1,0.58,0.5455,0.68,0.0896
10554,1,0.56,0.5303,0.73,0.0
10555,1,0.54,0.5152,0.77,0.0
10556,1,0.52,0.5,0.83,0.0
10557,1,0.52,0.5,0.88,0.0
10558,1,0.52,0.5,0.83,0.0896
10559,1,0.5,0.4848,0.88,0.1343
10560,2,0.5,0.4848,0.88,0.194
10561,2,0.5,0.4848,0.88,0.1343
10562,2,0.5,0.4848,0.88,0.1343
10563,2,0.48,0.4697,0.94,0.2239
10564,3,0.48,0.4697,0.94,0.194
10565,3,0.48,0.4697,0.94,0.1045
10566,2,0.5,0.4848,0.88,0.1642
10567,2,0.52,0.5,0.83,0.1642
10568,2,0.52,0.5,0.83,0.1642
10569,2,0.54,0.5152,0.77,0.0
10570,2,0.54,0.5152,0.83,0.0
10571,2,0.56,0.5303,0.78,0.0
10572,2,0.56,0.5303,0.78,0.0
10573,1,0.58,0.5455,0.73,0.0
10574,1,0.6,0.5909,0.69,0.0896
10575,1,0.6,0.5909,0.69,0.0
10576,1,0.6,0.6061,0.64,0.0
10577,1,0.56,0.5303,0.78,0.0896
10578,1,0.54,0.5152,0.83,0.1045
10579,1,0.52,0.5,0.83,0.1642
10580,1,0.54,0.5152,0.77,0.0
10581,1,0.52,0.5,0.83,0.0896
10582,1,0.52,0.5,0.83,0.0896
10583,1,0.52,0.5,0.83,0.0896
10584,1,0.52,0.5,0.83,0.0896
10585,2,0.48,0.4697,1.0,0.0896
10586,2,0.48,0.4697,1.0,0.0896
10587,2,0.48,0.4697,1.0,0.0896
10588,2,0.48,0.4697,1.0,0.0896
10589,2,0.5,0.4848,0.94,0.0896
10590,2,0.5,0.4848,0.94,0.0896
10591,2,0.5,0.4848,1.0,0.0896
10592,2,0.52,0.5,0.94,0.0
10593,2,0.54,0.5152,0.88,0.194
10594,1,0.58,0.5455,0.78,0.0896
10595,1,0.6,0.5909,0.73,0.1045
10596,1,0.62,0.6061,0.69,0.194
10597,1,0.64,0.6061,0.65,0.194
10598,1,0.66,0.6212,0.65,0.1642
10599,1,0.66,0.6212,0.65,0.1642
10600,1,0.66,0.6212,0.61,0.0
10601,1,0.62,0.5909,0.73,0.2836
10602,1,0.58,0.5455,0.78,0.1642
10603,1,0.56,0.5303,0.83,0.194
10604,1,0.56,0.5303,0.83,0.0896
10605,1,0.56,0.5303,0.83,0.0
10606,1,0.54,0.5152,0.88,0.0
10607,1,0.54,0.5152,0.88,0.0896
10608,1,0.52,0.5,0.88,0.1045
10609,2,0.5,0.4848,0.94,0.1045
10610,2,0.5,0.4848,0.94,0.0
10611,2,0.5,0.4848,0.88,0.0
10612,2,0.5,0.4848,0.93,0.1343
10613,2,0.5,0.4848,0.94,0.1343
10614,2,0.52,0.5,0.9,0.0896
10615,2,0.56,0.5303,0.88,0.1045
10616,2,0.62,0.5909,0.73,0.1045
10617,2,0.66,0.6212,0.61,0.2239
10618,2,0.7,0.6515,0.48,0.0
10619,2,0.72,0.6515,0.42,0.1045
10620,2,0.72,0.6515,0.42,0.1343
10621,2,0.72,0.6515,0.42,0.1642
10622,2,0.72,0.6515,0.42,0.1642
10623,1,0.7,0.6364,0.45,0.1642
10624,1,0.66,0.6212,0.5,0.194
10625,1,0.66,0.6212,0.47,0.1343
10626,1,0.62,0.6212,0.53,0.1045
10627,1,0.6,0.6061,0.64,0.2836
10628,1,0.6,0.5909,0.69,0.2537
10629,1,0.58,0.5455,0.68,0.0
10630,1,0.56,0.5303,0.73,0.0896
10631,1,0.54,0.5152,0.77,0.1045
10632,1,0.54,0.5152,0.77,0.1045
10633,1,0.52,0.5,0.83,0.0896
10634,2,0.52,0.5,0.83,0.1642
10635,2,0.52,0.5,0.83,0.1642
10636,2,0.5,0.4848,0.88,0.1343
10637,2,0.5,0.4848,0.94,0.194
10638,2,0.52,0.5,0.83,0.1343
10639,2,0.52,0.5,0.88,0.194
10640,2,0.5,0.4848,0.94,0.194
10641,3,0.52,0.5,0.94,0.2239
10642,3,0.52,0.5,0.94,0.2537
10643,3,0.52,0.5,0.88,0.3582
10644,3,0.5,0.4848,0.94,0.4179
10645,3,0.5,0.4848,0.94,0.2985
10646,3,0.5,0.4848,0.88,0.2239
10647,3,0.46,0.4545,0.94,0.2239
10648,3,0.46,0.4545,0.94,0.1343
10649,3,0.44,0.4394,1.0,0.194
10650,3,0.44,0.4394,1.0,0.194
10651,3,0.44,0.4394,1.0,0.2537
10652,2,0.44,0.4394,0.94,0.2836
10653,2,0.44,0.4394,0.94,0.2836
10654,2,0.42,0.4242,1.0,0.2537
10655,3,0.42,0.4242,1.0,0.2985
10656,3,0.42,0.4242,0.94,0.2985
10657,2,0.42,0.4242,0.94,0.3284
10658,2,0.4,0.4091,1.0,0.2537
10659,2,0.4,0.4091,1.0,0.2537
10660,2,0.4,0.4091,0.94,0.3284
10661,2,0.4,0.4091,0.94,0.3284
10662,2,0.4,0.4091,0.94,0.2537
10663,2,0.4,0.4091,0.87,0.3284
10664,2,0.4,0.4091,0.94,0.2537
10665,2,0.4,0.4091,0.94,0.2239
10666,2,0.42,0.4242,0.88,0.1642
10667,2,0.44,0.4394,0.88,0.1642
10668,2,0.44,0.4394,0.88,0.194
10669,1,0.48,0.4697,0.77,0.0
10670,1,0.5,0.4848,0.72,0.0896
10671,1,0.5,0.4848,0.72,0.0896
10672,1,0.5,0.4848,0.72,0.2537
10673,1,0.48,0.4697,0.77,0.2239
10674,1,0.48,0.4697,0.77,0.1642
10675,1,0.46,0.4545,0.82,0.1343
10676,1,0.48,0.4697,0.82,0.1343
10677,2,0.48,0.4697,0.82,0.1642
10678,1,0.48,0.4697,0.82,0.2537
10679,1,0.46,0.4545,0.88,0.2239
10680,1,0.46,0.4545,0.82,0.194
10681,1,0.44,0.4394,0.82,0.1642
10682,1,0.44,0.4394,0.77,0.1642
10683,1,0.42,0.4242,0.82,0.194
10684,1,0.44,0.4394,0.72,0.194
10685,1,0.44,0.4394,0.62,0.2239
10686,1,0.46,0.4545,0.47,0.2836
10687,1,0.5,0.4848,0.36,0.5821
10688,1,0.48,0.4697,0.31,0.5821
10689,1,0.48,0.4697,0.33,0.5224
10690,1,0.48,0.4697,0.29,0.6866
10691,1,0.48,0.4697,0.33,0.4478
10692,1,0.48,0.4697,0.29,0.6119
10693,1,0.48,0.4697,0.25,0.6418
10694,1,0.46,0.4545,0.24,0.4478
10695,1,0.44,0.4394,0.26,0.4478
10696,1,0.42,0.4242,0.24,0.3582
10697,1,0.4,0.4091,0.26,0.5224
10698,1,0.38,0.3939,0.25,0.4925
10699,1,0.36,0.3333,0.25,0.3582
10700,1,0.34,0.2879,0.25,0.5224
10701,1,0.32,0.2879,0.26,0.5224
10702,1,0.3,0.2727,0.26,0.4627
10703,1,0.26,0.2273,0.3,0.2985
10704,1,0.26,0.2273,0.3,0.3284
10705,1,0.24,0.2121,0.32,0.3582
10706,1,0.22,0.2121,0.37,0.2836
10707,1,0.22,0.2273,0.37,0.194
10708,1,0.22,0.2273,0.37,0.194
10709,1,0.22,0.2121,0.37,0.2985
10710,1,0.24,0.2273,0.38,0.194
10711,1,0.26,0.2576,0.35,0.2239
10712,1,0.3,0.303,0.31,0.1642
10713,1,0.32,0.3182,0.31,0.1642
10714,1,0.36,0.3485,0.27,0.0
10715,1,0.4,0.4091,0.24,0.1343
10716,1,0.42,0.4242,0.2,0.0
10717,1,0.42,0.4242,0.2,0.0
10718,1,0.44,0.4394,0.16,0.0
10719,1,0.42,0.4242,0.17,0.0896
10720,1,0.42,0.4242,0.17,0.0
10721,1,0.42,0.4242,0.17,0.0896
10722,1,0.36,0.3485,0.37,0.1642
10723,1,0.36,0.3485,0.37,0.1343
10724,1,0.36,0.3485,0.37,0.194
10725,1,0.36,0.3333,0.4,0.2836
10726,1,0.36,0.3333,0.46,0.2985
10727,1,0.34,0.303,0.49,0.2985
10728,1,0.34,0.303,0.42,0.3284
10729,1,0.36,0.3333,0.43,0.2985
10730,1,0.36,0.3333,0.43,0.2985
10731,1,0.36,0.3333,0.46,0.3582
10732,1,0.36,0.3333,0.46,0.3284
10733,1,0.38,0.3939,0.46,0.3582
10734,1,0.4,0.4091,0.43,0.4478
10735,1,0.46,0.4545,0.41,0.4179
10736,1,0.5,0.4848,0.42,0.3881
10737,2,0.54,0.5152,0.39,0.3582
10738,1,0.56,0.5303,0.43,0.3284
10739,1,0.62,0.6212,0.38,0.3582
10740,2,0.62,0.6212,0.41,0.2985
10741,3,0.62,0.6212,0.43,0.0896
10742,1,0.6,0.6061,0.6,0.2239
10743,1,0.6,0.6061,0.6,0.2239
10744,1,0.6,0.6212,0.56,0.194
10745,1,0.6,0.6212,0.56,0.2985
10746,1,0.58,0.5455,0.6,0.2537
10747,1,0.56,0.5303,0.64,0.1343
10748,1,0.54,0.5152,0.68,0.1343
10749,1,0.54,0.5152,0.68,0.194
10750,1,0.56,0.5303,0.6,0.1343
10751,1,0.6,0.6061,0.28,0.2985
10752,1,0.58,0.5455,0.28,0.2537
10753,1,0.52,0.5,0.36,0.2537
10754,1,0.5,0.4848,0.45,0.2239
10755,1,0.46,0.4545,0.59,0.2537
10756,1,0.46,0.4545,0.51,0.3582
10757,1,0.46,0.4545,0.47,0.4179
10758,1,0.48,0.4697,0.48,0.4179
10759,1,0.46,0.4545,0.47,0.4478
10760,1,0.5,0.4848,0.45,0.4179
10761,1,0.5,0.4848,0.42,0.4925
10762,1,0.46,0.4545,0.44,0.3284
10763,1,0.5,0.4848,0.42,0.3582
10764,1,0.52,0.5,0.39,0.3582
10765,1,0.52,0.5,0.36,0.3284
10766,1,0.52,0.5,0.38,0.3881
10767,1,0.5,0.4848,0.39,0.2985
10768,1,0.48,0.4697,0.39,0.2836
10769,1,0.46,0.4545,0.38,0.2985
10770,1,0.44,0.4394,0.44,0.2836
10771,1,0.42,0.4242,0.44,0.2836
10772,1,0.42,0.4242,0.47,0.2985
10773,1,0.4,0.4091,0.47,0.2985
10774,1,0.38,0.3939,0.5,0.2836
10775,1,0.36,0.3333,0.53,0.2985
10776,1,0.34,0.3333,0.61,0.1343
10777,1,0.34,0.3485,0.53,0.0896
10778,1,0.32,0.3333,0.61,0.0896
10779,1,0.32,0.3333,0.57,0.1343
10780,1,0.32,0.3182,0.57,0.1642
10781,1,0.32,0.3182,0.66,0.1642
10782,1,0.34,0.3333,0.57,0.1642
10783,2,0.36,0.3636,0.57,0.1045
10784,2,0.36,0.3788,0.53,0.0
10785,2,0.38,0.3939,0.54,0.0
10786,3,0.4,0.4091,0.5,0.0
10787,3,0.4,0.4091,0.54,0.0
10788,3,0.42,0.4242,0.54,0.0
10789,3,0.4,0.4091,0.62,0.2836
10790,2,0.4,0.4091,0.62,0.2239
10791,1,0.42,0.4242,0.54,0.194
10792,1,0.4,0.4091,0.62,0.2239
10793,1,0.4,0.4091,0.62,0.1642
10794,1,0.38,0.3939,0.66,0.1343
10795,1,0.36,0.3485,0.71,0.1642
10796,1,0.36,0.3788,0.71,0.0
10797,1,0.38,0.3939,0.82,0.194
10798,2,0.4,0.4091,0.76,0.194
10799,2,0.42,0.4242,0.77,0.2537
10800,1,0.4,0.4091,0.82,0.2537
10801,1,0.42,0.4242,0.77,0.4179
10802,1,0.4,0.4091,0.82,0.2239
10803,2,0.36,0.3485,0.87,0.1642
10804,2,0.36,0.3485,0.87,0.1642
10805,2,0.36,0.3485,0.87,0.194
10806,2,0.4,0.4091,0.76,0.194
10807,2,0.4,0.4091,0.76,0.1343
10808,1,0.46,0.4545,0.72,0.1343
10809,1,0.48,0.4697,0.67,0.0
10810,1,0.54,0.5152,0.6,0.1343
10811,2,0.5,0.4848,0.63,0.2537
10812,2,0.52,0.5,0.59,0.2836
10813,2,0.5,0.4848,0.63,0.2985
10814,1,0.48,0.4697,0.67,0.4179
10815,2,0.44,0.4394,0.72,0.4627
10816,1,0.42,0.4242,0.71,0.4478
10817,2,0.4,0.4091,0.71,0.3284
10818,2,0.4,0.4091,0.71,0.3284
10819,2,0.38,0.3939,0.71,0.2537
10820,2,0.36,0.3333,0.76,0.2836
10821,2,0.36,0.3333,0.76,0.2537
10822,2,0.36,0.3485,0.76,0.1642
10823,2,0.36,0.3485,0.76,0.1642
10824,2,0.34,0.3333,0.81,0.1343
10825,2,0.34,0.3485,0.81,0.0896
10826,2,0.34,0.3485,0.81,0.0896
10827,2,0.36,0.3485,0.76,0.1343
10828,2,0.36,0.3485,0.71,0.1343
10829,2,0.36,0.3636,0.76,0.0896
10830,2,0.36,0.3485,0.81,0.1343
10831,2,0.4,0.4091,0.71,0.1045
10832,2,0.4,0.4091,0.71,0.194
10833,2,0.42,0.4242,0.67,0.2239
10834,2,0.44,0.4394,0.62,0.194
10835,2,0.48,0.4697,0.55,0.2239
10836,1,0.5,0.4848,0.55,0.2537
10837,1,0.52,0.5,0.52,0.2537
10838,1,0.52,0.5,0.55,0.2836
10839,1,0.52,0.5,0.52,0.2985
10840,1,0.52,0.5,0.55,0.2239
10841,2,0.5,0.4848,0.59,0.2239
10842,2,0.5,0.4848,0.59,0.1642
10843,3,0.5,0.4848,0.63,0.1045
10844,3,0.46,0.4545,0.72,0.0
10845,3,0.44,0.4394,0.82,0.1045
10846,3,0.42,0.4242,0.88,0.0896
10847,3,0.44,0.4394,0.94,0.1343
10848,1,0.4,0.4091,0.76,0.4925
10849,1,0.4,0.4091,0.76,0.4925
10850,1,0.36,0.3182,0.71,0.4627
10851,1,0.34,0.303,0.66,0.3881
10852,1,0.36,0.3333,0.57,0.3284
10853,1,0.38,0.3939,0.54,0.3582
10854,1,0.4,0.4091,0.5,0.5224
10855,1,0.42,0.4242,0.47,0.4478
10856,1,0.44,0.4394,0.44,0.4478
10857,1,0.46,0.4545,0.36,0.2985
10858,1,0.46,0.4545,0.31,0.4179
10859,1,0.48,0.4697,0.33,0.4179
10860,1,0.5,0.4848,0.34,0.3284
10861,1,0.5,0.4848,0.29,0.2836
10862,1,0.5,0.4848,0.27,0.2537
10863,1,0.5,0.4848,0.27,0.2537
10864,1,0.46,0.4545,0.31,0.1642
10865,1,0.46,0.4545,0.28,0.1343
10866,1,0.42,0.4242,0.44,0.194
10867,1,0.44,0.4394,0.35,0.1642
10868,1,0.4,0.4091,0.43,0.1343
10869,1,0.38,0.3939,0.46,0.2239
10870,1,0.36,0.3485,0.53,0.1642
10871,1,0.38,0.3939,0.46,0.0
10872,1,0.32,0.3333,0.66,0.0896
10873,1,0.32,0.3333,0.66,0.0896
10874,1,0.3,0.3182,0.61,0.0896
10875,1,0.32,0.3333,0.66,0.0896
10876,1,0.34,0.3636,0.57,0.0
10877,1,0.42,0.4242,0.38,0.0896
10878,1,0.44,0.4394,0.33,0.0
10879,1,0.48,0.4697,0.23,0.0
10880,1,0.52,0.5,0.25,0.0
10881,1,0.56,0.5303,0.19,0.2537
10882,1,0.56,0.5303,0.21,0.2239
10883,1,0.6,0.5909,0.2,0.194
10884,1,0.62,0.6061,0.21,0.1642
10885,1,0.62,0.6061,0.17,0.194
10886,1,0.6,0.6061,0.26,0.1642
10887,1,0.56,0.5303,0.26,0.1045
10888,1,0.56,0.5303,0.24,0.1343
10889,1,0.54,0.5152,0.45,0.0
10890,1,0.5,0.4848,0.51,0.0
10891,1,0.5,0.4848,0.59,0.0
10892,1,0.48,0.4697,0.48,0.0
10893,1,0.46,0.4545,0.59,0.0
10894,1,0.46,0.4545,0.51,0.0
10895,1,0.44,0.4394,0.58,0.0896
10896,1,0.42,0.4242,0.67,0.0896
10897,1,0.42,0.4242,0.67,0.0896
10898,2,0.42,0.4242,0.58,0.0
10899,2,0.44,0.4394,0.62,0.0
10900,2,0.44,0.4394,0.72,0.1045
10901,2,0.48,0.4697,0.55,0.1343
10902,2,0.54,0.5152,0.45,0.1343
10903,2,0.6,0.6212,0.43,0.3582
10904,2,0.6,0.6212,0.46,0.4179
10905,2,0.6,0.6212,0.46,0.2537
10906,2,0.62,0.6212,0.46,0.194
10907,2,0.64,0.6212,0.44,0.2836
10908,2,0.64,0.6212,0.44,0.2836
10909,1,0.66,0.6212,0.41,0.2985
10910,1,0.66,0.6212,0.41,0.2537
10911,1,0.66,0.6212,0.39,0.2239
10912,1,0.64,0.6212,0.27,0.2239
10913,1,0.6,0.6061,0.23,0.3284
10914,1,0.56,0.5303,0.22,0.1642
10915,1,0.52,0.5,0.23,0.4179
10916,1,0.52,0.5,0.23,0.4179
10917,1,0.48,0.4697,0.27,0.3284
10918,1,0.46,0.4545,0.33,0.4478
10919,1,0.42,0.4242,0.41,0.2985
10920,1,0.38,0.3939,0.43,0.2836
10921,1,0.38,0.3939,0.43,0.2836
10922,1,0.36,0.3333,0.46,0.3284
10923,1,0.34,0.3333,0.49,0.194
10924,1,0.36,0.3485,0.46,0.2239
10925,1,0.4,0.4091,0.37,0.2537
10926,1,0.42,0.4242,0.35,0.2836
10927,2,0.42,0.4242,0.38,0.2239
10928,1,0.44,0.4394,0.33,0.0
10929,1,0.46,0.4545,0.31,0.0
10930,1,0.46,0.4545,0.33,0.1642
10931,1,0.5,0.4848,0.31,0.1045
10932,1,0.5,0.4848,0.31,0.194
10933,1,0.5,0.4848,0.31,0.1642
10934,1,0.5,0.4848,0.31,0.1045
10935,1,0.48,0.4697,0.31,0.2537
10936,1,0.44,0.4394,0.41,0.194
10937,1,0.42,0.4242,0.47,0.194
10938,1,0.4,0.4091,0.47,0.194
10939,1,0.4,0.4091,0.5,0.1343
10940,1,0.4,0.4091,0.43,0.0
10941,1,0.36,0.3485,0.62,0.1343
10942,1,0.36,0.3333,0.5,0.3881
10943,1,0.34,0.303,0.53,0.3284
10944,1,0.34,0.3182,0.49,0.2537
10945,1,0.32,0.303,0.53,0.3284
10946,1,0.3,0.2727,0.49,0.3881
10947,1,0.3,0.2879,0.49,0.2836
10948,1,0.3,0.2727,0.49,0.3284
10949,1,0.34,0.303,0.42,0.3284
10950,1,0.36,0.3333,0.4,0.3284
10951,1,0.4,0.4091,0.37,0.2985
10952,1,0.42,0.4242,0.35,0.2985
10953,1,0.44,0.4394,0.33,0.3284
